stn;time;rre150d0
CDF;19030309;0.0
CDF;19030310;0.0
CDF;19030311;0.0
CDF;19030312;0.0
CDF;19030313;0.0
CDF;19030314;0.0
CDF;19030315;0.0
CDF;19030316;6.0
CDF;19030317;0.5
CDF;19030318;14.5
CDF;19030319;0.0
CDF;19030320;0.0
CDF;19030321;0.0
CDF;19030322;0.0
CDF;19030323;0.0
CDF;19030324;0.1
CDF;19030325;0.0
CDF;19030326;0.0
CDF;19030327;7.0
CDF;19030328;1.6
CDF;19030329;0.1
CDF;19030330;12.4
CDF;19030331;5.4
CDF;19030401;1.6
CDF;19030402;6.7
CDF;19030403;0.4
CDF;19030404;8.2
CDF;19030405;2.9
CDF;19030406;0.0
CDF;19030407;9.4
CDF;19030408;18.0
CDF;19030409;4.6
CDF;19030410;0.1
CDF;19030411;0.0
CDF;19030412;1.2
CDF;19030413;1.9
CDF;19030414;0.2
CDF;19030415;0.1
CDF;19030416;5.7
CDF;19030417;3.9
CDF;19030418;9.2
CDF;19030419;1.1
CDF;19030420;0.0
CDF;19030421;2.0
CDF;19030422;1.1
CDF;19030423;9.1
CDF;19030424;1.1
CDF;19030425;0.1
CDF;19030426;0.0
CDF;19030427;4.7
CDF;19030428;9.9
CDF;19030429;17.8
CDF;19030430;3.7
CDF;19030501;9.2
CDF;19030502;3.4
CDF;19030503;0.0
CDF;19030504;13.6
CDF;19030505;0.8
CDF;19030506;11.3
CDF;19030507;2.8
CDF;19030508;9.4
CDF;19030509;8.2
CDF;19030510;5.2
CDF;19030511;2.0
CDF;19030512;2.9
CDF;19030513;0.0
CDF;19030514;0.0
CDF;19030515;0.1
CDF;19030516;0.0
CDF;19030517;6.9
CDF;19030518;0.0
CDF;19030519;0.0
CDF;19030520;0.0
CDF;19030521;0.0
CDF;19030522;0.0
CDF;19030523;0.0
CDF;19030524;0.0
CDF;19030525;0.0
CDF;19030526;0.0
CDF;19030527;0.6
CDF;19030528;0.2
CDF;19030529;0.0
CDF;19030530;1.7
CDF;19030531;2.7
CDF;19030601;14.1
CDF;19030602;4.2
CDF;19030603;1.1
CDF;19030604;0.1
CDF;19030605;0.0
CDF;19030606;0.0
CDF;19030607;3.0
CDF;19030608;0.8
CDF;19030609;0.0
CDF;19030610;8.5
CDF;19030611;0.0
CDF;19030612;5.9
CDF;19030613;6.6
CDF;19030614;4.0
CDF;19030615;0.2
CDF;19030616;0.1
CDF;19030617;0.0
CDF;19030618;1.1
CDF;19030619;7.4
CDF;19030620;5.9
CDF;19030621;8.2
CDF;19030622;0.0
CDF;19030623;0.0
CDF;19030624;0.3
CDF;19030625;0.0
CDF;19030626;0.0
CDF;19030627;0.0
CDF;19030628;0.0
CDF;19030629;0.0
CDF;19030630;11.2
CDF;19030701;0.0
CDF;19030702;0.0
CDF;19030703;0.5
CDF;19030704;0.0
CDF;19030705;9.2
CDF;19030706;6.2
CDF;19030707;0.3
CDF;19030708;0.0
CDF;19030709;0.0
CDF;19030710;0.0
CDF;19030711;0.0
CDF;19030712;1.1
CDF;19030713;0.8
CDF;19030714;0.0
CDF;19030715;0.0
CDF;19030716;0.2
CDF;19030717;4.2
CDF;19030718;15.2
CDF;19030719;4.4
CDF;19030720;6.2
CDF;19030721;4.5
CDF;19030722;0.0
CDF;19030723;11.3
CDF;19030724;6.4
CDF;19030725;0.0
CDF;19030726;6.1
CDF;19030727;1.6
CDF;19030728;0.5
CDF;19030729;3.0
CDF;19030730;7.0
CDF;19030731;3.5
CDF;19030801;0.0
CDF;19030802;0.0
CDF;19030803;6.9
CDF;19030804;0.0
CDF;19030805;0.0
CDF;19030806;0.0
CDF;19030807;0.0
CDF;19030808;0.0
CDF;19030809;22.5
CDF;19030810;1.3
CDF;19030811;0.0
CDF;19030812;21.8
CDF;19030813;0.6
CDF;19030814;17.1
CDF;19030815;15.0
CDF;19030816;1.1
CDF;19030817;1.8
CDF;19030818;60.9
CDF;19030819;26.8
CDF;19030820;0.0
CDF;19030821;0.3
CDF;19030822;0.0
CDF;19030823;10.3
CDF;19030824;0.0
CDF;19030825;0.1
CDF;19030826;0.0
CDF;19030827;0.0
CDF;19030828;0.0
CDF;19030829;2.2
CDF;19030830;0.0
CDF;19030831;0.0
CDF;19030901;0.0
CDF;19030902;0.0
CDF;19030903;0.0
CDF;19030904;0.0
CDF;19030905;0.0
CDF;19030906;0.0
CDF;19030907;0.4
CDF;19030908;0.1
CDF;19030909;7.6
CDF;19030910;0.0
CDF;19030911;4.5
CDF;19030912;1.0
CDF;19030913;19.3
CDF;19030914;6.9
CDF;19030915;9.4
CDF;19030916;0.1
CDF;19030917;0.0
CDF;19030918;0.0
CDF;19030919;0.0
CDF;19030920;0.0
CDF;19030921;0.0
CDF;19030922;0.9
CDF;19030923;0.0
CDF;19030924;0.0
CDF;19030925;0.0
CDF;19030926;0.0
CDF;19030927;0.0
CDF;19030928;0.0
CDF;19030929;0.0
CDF;19030930;0.0
CDF;19031001;5.5
CDF;19031002;3.9
CDF;19031003;6.4
CDF;19031004;2.2
CDF;19031005;0.0
CDF;19031006;0.0
CDF;19031007;0.0
CDF;19031008;7.5
CDF;19031009;8.4
CDF;19031010;3.8
CDF;19031011;2.2
CDF;19031012;16.1
CDF;19031013;2.2
CDF;19031014;0.0
CDF;19031015;12.6
CDF;19031016;28.3
CDF;19031017;19.5
CDF;19031018;7.4
CDF;19031019;0.0
CDF;19031020;0.0
CDF;19031021;15.5
CDF;19031022;3.8
CDF;19031023;16.2
CDF;19031024;1.2
CDF;19031025;0.0
CDF;19031026;4.1
CDF;19031027;0.0
CDF;19031028;0.3
CDF;19031029;15.4
CDF;19031030;14.4
CDF;19031031;0.1
CDF;19031101;0.0
CDF;19031102;0.0
CDF;19031103;0.0
CDF;19031104;0.0
CDF;19031105;0.0
CDF;19031106;0.0
CDF;19031107;0.0
CDF;19031108;0.0
CDF;19031109;1.0
CDF;19031110;3.2
CDF;19031111;7.3
CDF;19031112;0.5
CDF;19031113;0.0
CDF;19031114;0.8
CDF;19031115;6.3
CDF;19031116;10.5
CDF;19031117;1.1
CDF;19031118;1.8
CDF;19031119;3.5
CDF;19031120;3.0
CDF;19031121;11.8
CDF;19031122;3.2
CDF;19031123;0.1
CDF;19031124;6.1
CDF;19031125;14.2
CDF;19031126;27.4
CDF;19031127;14.2
CDF;19031128;16.6
CDF;19031129;0.3
CDF;19031130;0.0
CDF;19031201;0.0
CDF;19031202;0.5
CDF;19031203;0.0
CDF;19031204;0.1
CDF;19031205;13.0
CDF;19031206;0.9
CDF;19031207;8.7
CDF;19031208;2.5
CDF;19031209;2.7
CDF;19031210;14.4
CDF;19031211;6.9
CDF;19031212;0.0
CDF;19031213;6.7
CDF;19031214;6.2
CDF;19031215;0.0
CDF;19031216;2.5
CDF;19031217;0.0
CDF;19031218;0.0
CDF;19031219;0.0
CDF;19031220;0.0
CDF;19031221;0.0
CDF;19031222;0.0
CDF;19031223;0.0
CDF;19031224;0.0
CDF;19031225;0.0
CDF;19031226;0.0
CDF;19031227;0.0
CDF;19031228;0.0
CDF;19031229;0.0
CDF;19031230;0.0
CDF;19031231;0.0
CDF;19040101;0.0
CDF;19040102;0.0
CDF;19040103;0.0
CDF;19040104;0.0
CDF;19040105;0.0
CDF;19040106;0.0
CDF;19040107;0.0
CDF;19040108;6.2
CDF;19040109;0.2
CDF;19040110;0.0
CDF;19040111;0.0
CDF;19040112;0.9
CDF;19040113;2.4
CDF;19040114;19.8
CDF;19040115;12.1
CDF;19040116;14.4
CDF;19040117;2.3
CDF;19040118;2.4
CDF;19040119;2.6
CDF;19040120;0.8
CDF;19040121;0.0
CDF;19040122;0.0
CDF;19040123;0.0
CDF;19040124;0.0
CDF;19040125;0.0
CDF;19040126;0.0
CDF;19040127;0.0
CDF;19040128;0.0
CDF;19040129;2.9
CDF;19040130;2.2
CDF;19040131;7.0
CDF;19040201;0.0
CDF;19040202;36.4
CDF;19040203;20.2
CDF;19040204;7.3
CDF;19040205;3.4
CDF;19040206;0.8
CDF;19040207;2.7
CDF;19040208;10.6
CDF;19040209;6.5
CDF;19040210;34.4
CDF;19040211;23.7
CDF;19040212;0.6
CDF;19040213;12.5
CDF;19040214;22.6
CDF;19040215;14.1
CDF;19040216;14.8
CDF;19040217;12.4
CDF;19040218;3.6
CDF;19040219;0.9
CDF;19040220;9.9
CDF;19040221;1.8
CDF;19040222;9.2
CDF;19040223;1.2
CDF;19040224;1.0
CDF;19040225;1.4
CDF;19040226;0.0
CDF;19040227;0.0
CDF;19040228;0.1
CDF;19040229;1.2
CDF;19040301;2.1
CDF;19040302;0.0
CDF;19040303;0.0
CDF;19040304;0.0
CDF;19040305;0.0
CDF;19040306;0.0
CDF;19040307;0.0
CDF;19040308;0.0
CDF;19040309;4.0
CDF;19040310;2.6
CDF;19040311;0.9
CDF;19040312;0.0
CDF;19040313;0.0
CDF;19040314;0.0
CDF;19040315;6.7
CDF;19040316;18.3
CDF;19040317;0.2
CDF;19040318;0.0
CDF;19040319;1.0
CDF;19040320;0.0
CDF;19040321;0.0
CDF;19040322;2.9
CDF;19040323;11.6
CDF;19040324;0.3
CDF;19040325;2.3
CDF;19040326;0.0
CDF;19040327;0.8
CDF;19040328;0.5
CDF;19040329;20.5
CDF;19040330;9.8
CDF;19040331;0.9
CDF;19040401;16.5
CDF;19040402;0.0
CDF;19040403;12.8
CDF;19040404;9.2
CDF;19040405;0.4
CDF;19040406;7.3
CDF;19040407;9.5
CDF;19040408;8.3
CDF;19040409;4.7
CDF;19040410;0.0
CDF;19040411;0.0
CDF;19040412;0.0
CDF;19040413;2.6
CDF;19040414;0.0
CDF;19040415;0.0
CDF;19040416;6.8
CDF;19040417;0.8
CDF;19040418;0.0
CDF;19040419;0.0
CDF;19040420;0.0
CDF;19040421;0.0
CDF;19040422;0.6
CDF;19040423;0.4
CDF;19040424;0.1
CDF;19040425;22.3
CDF;19040426;1.6
CDF;19040427;0.3
CDF;19040428;0.0
CDF;19040429;0.0
CDF;19040430;0.0
CDF;19040501;2.1
CDF;19040502;2.3
CDF;19040503;5.7
CDF;19040504;13.2
CDF;19040505;0.0
CDF;19040506;5.2
CDF;19040507;4.1
CDF;19040508;10.3
CDF;19040509;2.1
CDF;19040510;15.0
CDF;19040511;9.0
CDF;19040512;0.0
CDF;19040513;0.0
CDF;19040514;0.0
CDF;19040515;0.0
CDF;19040516;0.0
CDF;19040517;0.4
CDF;19040518;37.7
CDF;19040519;1.4
CDF;19040520;0.5
CDF;19040521;0.0
CDF;19040522;12.5
CDF;19040523;34.1
CDF;19040524;0.0
CDF;19040525;0.0
CDF;19040526;19.5
CDF;19040527;10.0
CDF;19040528;0.0
CDF;19040529;0.0
CDF;19040530;0.0
CDF;19040531;11.3
CDF;19040601;7.8
CDF;19040602;0.6
CDF;19040603;0.0
CDF;19040604;0.3
CDF;19040605;2.8
CDF;19040606;4.6
CDF;19040607;0.7
CDF;19040608;19.6
CDF;19040609;19.6
CDF;19040610;0.2
CDF;19040611;8.0
CDF;19040612;4.8
CDF;19040613;0.0
CDF;19040614;0.0
CDF;19040615;0.0
CDF;19040616;0.0
CDF;19040617;0.0
CDF;19040618;12.3
CDF;19040619;0.0
CDF;19040620;0.0
CDF;19040621;0.0
CDF;19040622;0.0
CDF;19040623;0.0
CDF;19040624;4.5
CDF;19040625;18.0
CDF;19040626;6.3
CDF;19040627;0.0
CDF;19040628;0.0
CDF;19040629;0.0
CDF;19040630;2.4
CDF;19040701;0.6
CDF;19040702;0.1
CDF;19040703;0.0
CDF;19040704;0.0
CDF;19040705;0.0
CDF;19040706;0.0
CDF;19040707;0.0
CDF;19040708;0.0
CDF;19040709;0.0
CDF;19040710;0.0
CDF;19040711;0.0
CDF;19040712;18.3
CDF;19040713;0.0
CDF;19040714;7.6
CDF;19040715;0.0
CDF;19040716;0.7
CDF;19040717;0.0
CDF;19040718;0.0
CDF;19040719;0.0
CDF;19040720;0.0
CDF;19040721;0.0
CDF;19040722;0.6
CDF;19040723;0.1
CDF;19040724;0.0
CDF;19040725;0.7
CDF;19040726;2.6
CDF;19040727;0.3
CDF;19040728;0.0
CDF;19040729;0.0
CDF;19040730;0.0
CDF;19040731;2.6
CDF;19040801;8.8
CDF;19040802;0.0
CDF;19040803;0.0
CDF;19040804;0.0
CDF;19040805;0.0
CDF;19040806;0.0
CDF;19040807;0.0
CDF;19040808;0.0
CDF;19040809;0.0
CDF;19040810;1.2
CDF;19040811;12.2
CDF;19040812;0.0
CDF;19040813;0.0
CDF;19040814;0.3
CDF;19040815;0.0
CDF;19040816;0.0
CDF;19040817;11.2
CDF;19040818;3.5
CDF;19040819;0.0
CDF;19040820;2.2
CDF;19040821;5.0
CDF;19040822;30.2
CDF;19040823;14.8
CDF;19040824;8.2
CDF;19040825;10.4
CDF;19040826;0.0
CDF;19040827;0.0
CDF;19040828;0.0
CDF;19040829;0.0
CDF;19040830;0.3
CDF;19040831;10.6
CDF;19040901;0.9
CDF;19040902;0.7
CDF;19040903;0.0
CDF;19040904;0.0
CDF;19040905;0.0
CDF;19040906;0.1
CDF;19040907;18.5
CDF;19040908;0.0
CDF;19040909;2.1
CDF;19040910;7.5
CDF;19040911;5.1
CDF;19040912;0.6
CDF;19040913;7.8
CDF;19040914;23.0
CDF;19040915;1.7
CDF;19040916;0.0
CDF;19040917;0.0
CDF;19040918;0.0
CDF;19040919;0.0
CDF;19040920;0.0
CDF;19040921;0.0
CDF;19040922;0.0
CDF;19040923;1.6
CDF;19040924;5.9
CDF;19040925;5.4
CDF;19040926;0.3
CDF;19040927;6.6
CDF;19040928;10.5
CDF;19040929;0.1
CDF;19040930;0.5
CDF;19041001;0.0
CDF;19041002;0.0
CDF;19041003;0.0
CDF;19041004;0.0
CDF;19041005;1.4
CDF;19041006;7.4
CDF;19041007;19.7
CDF;19041008;17.3
CDF;19041009;4.6
CDF;19041010;0.2
CDF;19041011;3.3
CDF;19041012;0.0
CDF;19041013;0.0
CDF;19041014;0.0
CDF;19041015;0.0
CDF;19041016;1.0
CDF;19041017;0.0
CDF;19041018;0.2
CDF;19041019;0.0
CDF;19041020;0.0
CDF;19041021;0.1
CDF;19041022;0.0
CDF;19041023;1.0
CDF;19041024;0.1
CDF;19041025;0.2
CDF;19041026;3.0
CDF;19041027;0.0
CDF;19041028;0.0
CDF;19041029;0.0
CDF;19041030;0.0
CDF;19041031;0.0
CDF;19041101;0.2
CDF;19041102;0.0
CDF;19041103;0.0
CDF;19041104;0.0
CDF;19041105;0.0
CDF;19041106;0.0
CDF;19041107;14.5
CDF;19041108;4.0
CDF;19041109;15.8
CDF;19041110;6.1
CDF;19041111;1.5
CDF;19041112;1.9
CDF;19041113;0.0
CDF;19041114;0.0
CDF;19041115;0.0
CDF;19041116;0.0
CDF;19041117;0.0
CDF;19041118;0.0
CDF;19041119;0.0
CDF;19041120;0.4
CDF;19041121;0.0
CDF;19041122;9.1
CDF;19041123;0.0
CDF;19041124;0.0
CDF;19041125;0.1
CDF;19041126;0.0
CDF;19041127;2.2
CDF;19041128;0.1
CDF;19041129;0.0
CDF;19041130;0.5
CDF;19041201;0.0
CDF;19041202;0.0
CDF;19041203;0.1
CDF;19041204;0.0
CDF;19041205;5.7
CDF;19041206;4.6
CDF;19041207;30.9
CDF;19041208;11.8
CDF;19041209;1.8
CDF;19041210;0.0
CDF;19041211;2.3
CDF;19041212;8.3
CDF;19041213;3.6
CDF;19041214;3.9
CDF;19041215;1.1
CDF;19041216;0.0
CDF;19041217;0.0
CDF;19041218;0.0
CDF;19041219;0.0
CDF;19041220;0.0
CDF;19041221;0.0
CDF;19041222;0.0
CDF;19041223;0.0
CDF;19041224;0.0
CDF;19041225;0.0
CDF;19041226;0.0
CDF;19041227;0.0
CDF;19041228;0.0
CDF;19041229;2.1
CDF;19041230;14.2
CDF;19041231;7.8
CDF;19050101;0.6
CDF;19050102;0.0
CDF;19050103;0.2
CDF;19050104;5.7
CDF;19050105;11.3
CDF;19050106;35.3
CDF;19050107;2.7
CDF;19050108;0.0
CDF;19050109;13.8
CDF;19050110;2.4
CDF;19050111;0.0
CDF;19050112;1.6
CDF;19050113;0.0
CDF;19050114;0.0
CDF;19050115;0.0
CDF;19050116;6.7
CDF;19050117;20.2
CDF;19050118;13.1
CDF;19050119;0.2
CDF;19050120;0.0
CDF;19050121;0.0
CDF;19050122;0.0
CDF;19050123;0.0
CDF;19050124;0.4
CDF;19050125;3.1
CDF;19050126;2.2
CDF;19050127;1.8
CDF;19050128;0.6
CDF;19050129;0.0
CDF;19050130;0.0
CDF;19050131;2.3
CDF;19050201;1.9
CDF;19050202;10.3
CDF;19050203;5.3
CDF;19050204;0.0
CDF;19050205;0.0
CDF;19050206;0.0
CDF;19050207;0.0
CDF;19050208;0.0
CDF;19050209;0.0
CDF;19050210;0.0
CDF;19050211;0.2
CDF;19050212;2.3
CDF;19050213;0.4
CDF;19050214;2.3
CDF;19050215;0.2
CDF;19050216;0.0
CDF;19050217;1.2
CDF;19050218;1.6
CDF;19050219;8.5
CDF;19050220;3.0
CDF;19050221;0.6
CDF;19050222;0.0
CDF;19050223;0.0
CDF;19050224;0.0
CDF;19050225;0.0
CDF;19050226;0.2
CDF;19050227;3.6
CDF;19050228;0.3
CDF;19050301;4.9
CDF;19050302;3.0
CDF;19050303;2.3
CDF;19050304;1.7
CDF;19050305;1.6
CDF;19050306;2.6
CDF;19050307;12.3
CDF;19050308;4.7
CDF;19050309;3.8
CDF;19050310;5.5
CDF;19050311;0.0
CDF;19050312;10.5
CDF;19050313;0.8
CDF;19050314;4.6
CDF;19050315;23.5
CDF;19050316;9.9
CDF;19050317;0.5
CDF;19050318;15.8
CDF;19050319;0.0
CDF;19050320;0.0
CDF;19050321;0.0
CDF;19050322;0.2
CDF;19050323;2.1
CDF;19050324;3.2
CDF;19050325;0.2
CDF;19050326;2.6
CDF;19050327;26.4
CDF;19050328;1.2
CDF;19050329;0.5
CDF;19050330;2.0
CDF;19050331;5.6
CDF;19050401;0.0
CDF;19050402;0.0
CDF;19050403;0.4
CDF;19050404;3.4
CDF;19050405;27.0
CDF;19050406;7.8
CDF;19050407;19.2
CDF;19050408;3.4
CDF;19050409;0.1
CDF;19050410;2.7
CDF;19050411;11.3
CDF;19050412;6.3
CDF;19050413;2.1
CDF;19050414;13.2
CDF;19050415;3.4
CDF;19050416;14.3
CDF;19050417;0.1
CDF;19050418;8.0
CDF;19050419;5.5
CDF;19050420;17.4
CDF;19050421;7.2
CDF;19050422;1.3
CDF;19050423;3.4
CDF;19050424;12.3
CDF;19050425;0.0
CDF;19050426;0.6
CDF;19050427;0.0
CDF;19050428;1.4
CDF;19050429;17.8
CDF;19050430;0.6
CDF;19050501;0.0
CDF;19050502;11.6
CDF;19050503;0.2
CDF;19050504;14.3
CDF;19050505;0.1
CDF;19050506;6.0
CDF;19050507;0.0
CDF;19050508;2.4
CDF;19050509;0.0
CDF;19050510;0.0
CDF;19050511;0.0
CDF;19050512;1.0
CDF;19050513;0.0
CDF;19050514;0.4
CDF;19050515;1.9
CDF;19050516;11.9
CDF;19050517;0.6
CDF;19050518;6.0
CDF;19050519;13.1
CDF;19050520;10.2
CDF;19050521;1.7
CDF;19050522;8.5
CDF;19050523;0.2
CDF;19050524;0.0
CDF;19050525;0.0
CDF;19050526;0.1
CDF;19050527;0.0
CDF;19050528;0.0
CDF;19050529;0.0
CDF;19050530;0.0
CDF;19050531;11.3
CDF;19050601;0.4
CDF;19050602;0.0
CDF;19050603;0.0
CDF;19050604;0.0
CDF;19050605;5.8
CDF;19050606;30.7
CDF;19050607;0.2
CDF;19050608;0.0
CDF;19050609;1.4
CDF;19050610;3.9
CDF;19050611;1.6
CDF;19050612;10.3
CDF;19050613;0.1
CDF;19050614;7.0
CDF;19050615;2.4
CDF;19050616;9.5
CDF;19050617;1.0
CDF;19050618;0.0
CDF;19050619;8.0
CDF;19050620;0.0
CDF;19050621;0.0
CDF;19050622;0.0
CDF;19050623;0.0
CDF;19050624;0.1
CDF;19050625;2.1
CDF;19050626;7.9
CDF;19050627;0.6
CDF;19050628;1.0
CDF;19050629;0.2
CDF;19050630;0.1
CDF;19050701;5.0
CDF;19050702;0.0
CDF;19050703;0.0
CDF;19050704;0.2
CDF;19050705;18.0
CDF;19050706;0.8
CDF;19050707;0.6
CDF;19050708;0.0
CDF;19050709;5.0
CDF;19050710;0.1
CDF;19050711;0.0
CDF;19050712;0.0
CDF;19050713;0.2
CDF;19050714;0.0
CDF;19050715;0.0
CDF;19050716;1.5
CDF;19050717;16.4
CDF;19050718;2.3
CDF;19050719;0.0
CDF;19050720;0.0
CDF;19050721;0.0
CDF;19050722;1.0
CDF;19050723;2.8
CDF;19050724;0.1
CDF;19050725;0.0
CDF;19050726;0.0
CDF;19050727;0.0
CDF;19050728;5.0
CDF;19050729;0.0
CDF;19050730;0.0
CDF;19050731;0.0
CDF;19050801;10.1
CDF;19050802;0.8
CDF;19050803;0.0
CDF;19050804;9.6
CDF;19050805;27.5
CDF;19050806;3.9
CDF;19050807;0.2
CDF;19050808;0.0
CDF;19050809;0.0
CDF;19050810;19.5
CDF;19050811;43.5
CDF;19050812;0.0
CDF;19050813;0.0
CDF;19050814;0.0
CDF;19050815;0.1
CDF;19050816;33.2
CDF;19050817;9.0
CDF;19050818;0.0
CDF;19050819;0.0
CDF;19050820;0.0
CDF;19050821;0.0
CDF;19050822;13.7
CDF;19050823;0.8
CDF;19050824;5.6
CDF;19050825;19.9
CDF;19050826;9.4
CDF;19050827;0.0
CDF;19050828;30.0
CDF;19050829;26.5
CDF;19050830;2.2
CDF;19050831;0.0
CDF;19050901;0.0
CDF;19050902;5.8
CDF;19050903;1.0
CDF;19050904;2.8
CDF;19050905;0.0
CDF;19050906;0.0
CDF;19050907;0.0
CDF;19050908;20.3
CDF;19050909;0.0
CDF;19050910;0.0
CDF;19050911;0.0
CDF;19050912;0.6
CDF;19050913;14.6
CDF;19050914;15.0
CDF;19050915;13.3
CDF;19050916;4.0
CDF;19050917;0.3
CDF;19050918;4.1
CDF;19050919;13.0
CDF;19050920;5.4
CDF;19050921;0.8
CDF;19050922;0.0
CDF;19050923;8.6
CDF;19050924;7.2
CDF;19050925;0.0
CDF;19050926;13.2
CDF;19050927;0.3
CDF;19050928;0.4
CDF;19050929;10.1
CDF;19050930;10.4
CDF;19051001;2.0
CDF;19051002;13.4
CDF;19051003;5.3
CDF;19051004;14.4
CDF;19051005;23.4
CDF;19051006;2.0
CDF;19051007;0.3
CDF;19051008;6.5
CDF;19051009;20.1
CDF;19051010;3.4
CDF;19051011;0.1
CDF;19051012;0.0
CDF;19051013;15.8
CDF;19051014;0.3
CDF;19051015;0.0
CDF;19051016;3.4
CDF;19051017;0.0
CDF;19051018;0.0
CDF;19051019;9.7
CDF;19051020;0.1
CDF;19051021;0.0
CDF;19051022;0.0
CDF;19051023;0.0
CDF;19051024;0.0
CDF;19051025;0.0
CDF;19051026;0.0
CDF;19051027;0.0
CDF;19051028;0.0
CDF;19051029;0.0
CDF;19051030;7.2
CDF;19051031;0.0
CDF;19051101;5.4
CDF;19051102;5.7
CDF;19051103;0.1
CDF;19051104;0.6
CDF;19051105;0.1
CDF;19051106;0.0
CDF;19051107;6.0
CDF;19051108;17.0
CDF;19051109;0.9
CDF;19051110;0.0
CDF;19051111;22.2
CDF;19051112;29.1
CDF;19051113;5.5
CDF;19051114;1.4
CDF;19051115;0.0
CDF;19051116;1.6
CDF;19051117;0.0
CDF;19051118;8.2
CDF;19051119;17.8
CDF;19051120;0.1
CDF;19051121;0.0
CDF;19051122;0.0
CDF;19051123;12.3
CDF;19051124;2.6
CDF;19051125;0.0
CDF;19051126;9.7
CDF;19051127;8.8
CDF;19051128;1.5
CDF;19051129;0.3
CDF;19051130;0.0
CDF;19051201;0.0
CDF;19051202;0.0
CDF;19051203;0.0
CDF;19051204;0.0
CDF;19051205;0.0
CDF;19051206;7.1
CDF;19051207;1.2
CDF;19051208;0.5
CDF;19051209;20.0
CDF;19051210;0.0
CDF;19051211;0.0
CDF;19051212;0.0
CDF;19051213;0.0
CDF;19051214;0.0
CDF;19051215;0.0
CDF;19051216;0.0
CDF;19051217;0.0
CDF;19051218;0.4
CDF;19051219;0.2
CDF;19051220;0.0
CDF;19051221;0.0
CDF;19051222;0.0
CDF;19051223;0.0
CDF;19051224;0.0
CDF;19051225;0.0
CDF;19051226;0.0
CDF;19051227;0.0
CDF;19051228;2.9
CDF;19051229;25.3
CDF;19051230;13.1
CDF;19051231;0.0
CDF;19060101;0.3
CDF;19060102;0.0
CDF;19060103;4.3
CDF;19060104;7.3
CDF;19060105;5.7
CDF;19060106;22.5
CDF;19060107;13.2
CDF;19060108;25.2
CDF;19060109;9.7
CDF;19060110;8.0
CDF;19060111;0.0
CDF;19060112;0.0
CDF;19060113;5.5
CDF;19060114;2.2
CDF;19060115;0.1
CDF;19060116;1.7
CDF;19060117;0.4
CDF;19060118;5.2
CDF;19060119;9.0
CDF;19060120;1.2
CDF;19060121;0.0
CDF;19060122;1.0
CDF;19060123;0.0
CDF;19060124;0.0
CDF;19060125;3.8
CDF;19060126;0.1
CDF;19060127;0.0
CDF;19060128;0.0
CDF;19060129;0.0
CDF;19060130;0.0
CDF;19060131;0.6
CDF;19060201;0.4
CDF;19060202;11.5
CDF;19060203;13.0
CDF;19060204;1.5
CDF;19060205;0.5
CDF;19060206;0.0
CDF;19060207;0.3
CDF;19060208;11.4
CDF;19060209;9.0
CDF;19060210;0.1
CDF;19060211;17.1
CDF;19060212;3.8
CDF;19060213;0.0
CDF;19060214;1.1
CDF;19060215;0.0
CDF;19060216;0.0
CDF;19060217;0.0
CDF;19060218;0.0
CDF;19060219;0.1
CDF;19060220;1.4
CDF;19060221;2.6
CDF;19060222;0.0
CDF;19060223;7.3
CDF;19060224;2.5
CDF;19060225;34.8
CDF;19060226;15.6
CDF;19060227;13.1
CDF;19060228;3.4
CDF;19060301;24.7
CDF;19060302;14.3
CDF;19060303;0.0
CDF;19060304;0.0
CDF;19060305;0.0
CDF;19060306;0.0
CDF;19060307;0.0
CDF;19060308;13.2
CDF;19060309;15.6
CDF;19060310;0.0
CDF;19060311;3.2
CDF;19060312;26.5
CDF;19060313;0.3
CDF;19060314;2.3
CDF;19060315;9.3
CDF;19060316;0.1
CDF;19060317;0.0
CDF;19060318;0.0
CDF;19060319;16.1
CDF;19060320;0.7
CDF;19060321;0.0
CDF;19060322;0.9
CDF;19060323;5.6
CDF;19060324;1.2
CDF;19060325;0.0
CDF;19060326;0.0
CDF;19060327;0.1
CDF;19060328;0.0
CDF;19060329;0.2
CDF;19060330;0.0
CDF;19060331;0.0
CDF;19060401;0.0
CDF;19060402;0.0
CDF;19060403;0.0
CDF;19060404;13.4
CDF;19060405;0.0
CDF;19060406;0.0
CDF;19060407;0.0
CDF;19060408;0.0
CDF;19060409;0.0
CDF;19060410;0.0
CDF;19060411;0.0
CDF;19060412;0.0
CDF;19060413;0.0
CDF;19060414;4.5
CDF;19060415;0.0
CDF;19060416;0.0
CDF;19060417;1.5
CDF;19060418;0.6
CDF;19060419;0.0
CDF;19060420;0.0
CDF;19060421;0.0
CDF;19060422;3.6
CDF;19060423;9.4
CDF;19060424;4.9
CDF;19060425;2.0
CDF;19060426;8.1
CDF;19060427;1.6
CDF;19060428;6.7
CDF;19060429;6.8
CDF;19060430;4.4
CDF;19060501;2.0
CDF;19060502;0.1
CDF;19060503;0.0
CDF;19060504;18.6
CDF;19060505;7.2
CDF;19060506;0.0
CDF;19060507;0.0
CDF;19060508;12.2
CDF;19060509;0.0
CDF;19060510;1.1
CDF;19060511;0.0
CDF;19060512;1.4
CDF;19060513;0.1
CDF;19060514;1.4
CDF;19060515;8.9
CDF;19060516;1.4
